order_id,customer_id,order_dt,category,unit_price,quantity,discount_rate,is_member,payment_type,gross_amount,net_amount
2291,267,2025-02-25,Grocery,287.89,79,0.15,N,wallet,22743.31,19331.81
2292,622,2025-07-27,Beauty,105.7,59,0.15,Y,bank,6236.3,5300.86
2293,777,2025-02-10,Fashion,17.63,17,0.15,Y,card,299.71,254.75
2294,3,2025-02-01,Fashion,70.51,39,0.0,N,wallet,2749.89,2749.89
2295,85,2025-01-15,Beauty,57.2,49,0.05,Y,,2802.8,2662.66
2296,794,2025-03-03,Grocery,58.8,88,0.0,N,wallet,5174.4,5174.4
2297,328,2025-06-04,Fashion,53.86,83,0.2,Y,card,4470.38,3576.3
2298,450,2025-10-11,Grocery,120.43,42,0.15,Y,wallet,5058.06,4299.35
2299,454,2025-07-28,Beauty,32.24,82,0.0,Y,card,2643.68,2643.68
2300,629,2025-11-16,Grocery,100.96,61,0.0,Y,bank,6158.56,6158.56
2301,221,2025-07-06,Grocery,90.86,42,0.05,Y,card,3816.12,3625.31
2302,154,2025-05-10,Grocery,117.23,82,0.0,N,wallet,9612.86,9612.86
2303,665,2025-05-07,Electronics,85.75,87,0.15,Y,card,7460.25,6341.21
2304,12,2025-10-19,Grocery,31.18,46,0.15,N,bank,1434.28,1219.14
2305,133,2025-04-24,Fashion,76.4,79,0.1,Y,wallet,6035.6,5432.04
2306,304,2025-07-18,Beauty,65.08,78,0.1,N,card,5076.24,4568.62
2307,293,2025-01-13,Fashion,114.18,13,0.05,Y,card,1484.34,"₩1,410.12"
2308,300,2025-09-28,Beauty,53.35,69,0.0,Y,card,3681.15,3681.15
2309,740,2025-03-30,Fashion,73.74,89,0.15,N,wallet,6562.86,5578.43
2310,783,2025-08-03,Fashion,90.78,83,0.15,N,bank,7534.74,"₩6,404.53"
2311,43,2025-10-05,Electronics,136.28,40,0.0,Y,,5451.2,5451.2
2312,343,2025-07-22,Grocery,48.7,23,0.05,Y,wallet,1120.1,1064.09
2313,326,2025-03-15,Grocery,130.4,86,0.0,Y,card,11214.4,11214.4
2314,498,2025-01-25,Grocery,105.57,69,0.15,Y,card,7284.33,6191.68
2315,364,2025-04-11,Fashion,82.62,77,0.0,Y,card,6361.74,6361.74
2316,427,2025-06-25,Electronics,44.21,35,0.1,Y,card,1547.35,1392.62
2317,21,2025-04-27,Beauty,80.82,33,0.05,N,card,2667.06,2533.71
2318,407,2025-06-15,Grocery,33.83,65,0.15,N,bank,2198.95,1869.11
2319,619,2025-02-10,Grocery,93.02,18,0.05,Y,card,1674.36,1590.64
2320,336,2025-12-10,Grocery,96.66,44,0.0,N,bank,4253.04,4253.04
2321,117,2025-04-30,Grocery,164.08,88,0.0,Y,card,14439.04,14439.04
2322,124,2025-04-07,Fashion,87.53,33,0.0,Y,wallet,2888.49,2888.49
2323,399,2025-05-25,Grocery,,40,,N,bank,1478.4,1330.56
2324,793,2025-08-04,Grocery,,92,0.1,N,card,5296.44,4766.8
2325,715,2025-08-17,Beauty,43.47,75,0.0,N,card,3260.25,3260.25
2326,51,2025-11-09,Grocery,97.1,75,0.05,N,wallet,7282.5,6918.38
2327,783,2025-05-10,Electronics,114.09,50,,Y,card,5704.5,5704.5
2328,324,2025-12-18,Fashion,33.23,45,0.15,Y,card,1495.35,1271.05
2329,789,2025-11-14,Electronics,56.17,43,0.0,N,card,2415.31,2415.31
2330,141,2025-05-17,Electronics,252.47,48,0.15,Y,wallet,12118.56,"₩10,300.78"
2331,470,2025-11-20,Grocery,55.56,92,0.05,Y,bank,5111.52,4855.94
2332,787,2025-12-03,Beauty,75.77,32,,Y,wallet,2424.64,2303.41
2333,334,2025-09-30,Electronics,74.47,89,0.0,N,bank,6627.83,6627.83
2334,373,2025-04-27,Fashion,66.44,53,0.0,N,card,3521.32,3521.32
2335,564,2025-11-02,Beauty,88.92,79,0.05,Y,wallet,7024.68,"₩6,673.45"
2336,494,2025-04-04,Grocery,88.22,67,0.05,N,card,5910.74,5615.2
2337,539,2025-06-17,Fashion,79.72,68,0.0,N,card,5420.96,"₩5,420.96"
2338,669,2025-07-22,Grocery,135.74,35,0.15,Y,card,4750.9,4038.26
2339,751,2025-12-07,Fashion,143.3,31,0.05,Y,card,4442.3,4220.19
2340,156,2025-05-29,Electronics,105.5,97,0.0,N,bank,10233.5,10233.5
2341,291,2025-07-02,Electronics,74.07,49,0.1,Y,card,3629.43,3266.49
2342,648,2025-06-01,Electronics,,94,0.15,N,card,5655.04,"₩4,806.78"
2343,144,2025-03-15,Fashion,69.88,20,0.0,N,card,1397.6,1397.6
2344,106,2025-12-31,Beauty,96.54,18,0.1,Y,card,1737.72,1563.95
2345,420,2025-10-01,Grocery,68.89,21,0.1,N,card,1446.69,1302.02
2346,670,2025-02-11,Fashion,141.9,35,0.2,Y,wallet,4966.5,3973.2
2347,658,2025-07-31,Fashion,42.34,47,0.0,Y,card,1989.98,1989.98
2348,2,2025-04-11,Fashion,87.51,12,0.2,N,bank,1050.12,840.1
2349,589,2025-02-14,Grocery,41.7,24,,N,card,1000.8,1000.8
2350,644,2025-03-23,Grocery,45.21,56,0.05,N,card,2531.76,2405.17
2351,90,2025-01-17,Electronics,64.09,14,0.05,Y,card,897.26,₩852.40
2352,345,2025-03-14,Electronics,49.58,63,0.0,N,card,3123.54,3123.54
2353,350,2025-01-14,Grocery,109.01,33,0.1,Y,card,3597.33,3237.6
2354,459,2025-06-06,Grocery,19.68,20,0.05,Y,card,393.6,373.92
2355,263,2025-08-11,Fashion,56.17,42,,Y,card,2359.14,2359.14
2356,351,2025-05-12,Grocery,48.05,96,0.0,N,card,4612.8,4612.8
2357,108,2025-12-04,Grocery,46.77,83,0.0,Y,card,3881.91,3881.91
2358,586,2025-02-16,Fashion,104.68,66,,Y,card,6908.88,6563.44
2359,39,2025-04-17,Fashion,102.58,61,0.05,Y,wallet,6257.38,5944.51
2360,159,2025-04-18,Fashion,116.46,73,0.05,N,card,8501.58,8076.5
2361,583,2025-09-22,Beauty,126.08,52,0.0,Y,card,6556.16,6556.16
2362,312,2025-07-24,Beauty,81.47,90,0.05,N,bank,7332.3,6965.68
2363,241,2025-03-20,Beauty,35.49,53,0.15,Y,bank,1880.97,1598.82
2364,445,2025-06-04,Grocery,54.86,99,0.0,N,card,5431.14,5431.14
2365,298,2025-09-28,Grocery,70.04,98,0.0,N,card,6863.92,6863.92
2366,36,2025-09-04,Grocery,66.31,45,,Y,card,2983.95,2834.75
2367,84,2025-01-19,Beauty,105.15,21,0.05,Y,card,2208.15,2097.74
2368,452,2025-12-12,Electronics,69.52,65,0.05,Y,card,4518.8,4292.86
2369,775,2025-01-26,Fashion,24.33,12,0.15,N,card,291.96,248.17
2370,385,2025-08-05,Grocery,101.15,59,0.1,Y,card,5967.85,5371.06
2371,172,2025-06-03,Grocery,34.66,38,0.1,Y,card,1317.08,1185.37
2372,376,2025-06-03,Fashion,51.98,97,,Y,card,5042.06,"₩4,789.96"
2373,685,2025-06-23,Grocery,55.08,92,0.0,Y,card,5067.36,5067.36
2374,362,2025-04-02,Grocery,70.2,86,0.05,N,card,6037.2,5735.34
2375,559,2025-12-04,Fashion,62.6,25,0.15,Y,card,1565.0,1330.25
2376,141,2025-06-30,Grocery,61.99,49,0.15,N,card,3037.51,2581.88
2377,118,2025-05-11,Fashion,83.43,36,0.05,N,card,3003.48,"₩2,853.31"
2378,277,2025-10-25,Beauty,147.76,79,0.0,Y,bank,11673.04,"₩11,673.04"
2379,726,2025-10-02,Fashion,29.88,51,0.0,N,wallet,1523.88,1523.88
2380,220,2025-09-30,Grocery,26.87,66,0.0,Y,card,1773.42,"₩1,773.42"
2381,26,2025-03-17,Electronics,144.99,19,0.15,N,card,2754.81,2341.59
2382,521,2025-06-26,Electronics,115.09,47,0.0,Y,card,5409.23,5409.23
2383,783,2025-07-03,Grocery,99.01,17,0.05,N,,1683.17,"₩1,599.01"
2384,10,2025-11-15,Fashion,40.9,27,0.15,Y,wallet,1104.3,₩938.66
2385,378,2025-05-11,Fashion,66.5,26,0.0,N,card,1729.0,1729.0
2386,633,2025-12-29,Electronics,90.28,67,0.05,N,bank,6048.76,5746.32
2387,637,2025-02-18,Grocery,62.19,75,,Y,card,4664.25,4664.25
2388,682,2025-02-24,Grocery,19.57,53,,Y,card,1037.21,985.35
2389,584,2025-06-03,Electronics,40.44,93,0.0,N,card,3760.92,3760.92
2390,152,2025-12-21,Grocery,40.07,83,0.05,Y,card,3325.81,3159.52
2391,720,2025-07-19,Grocery,55.3,18,0.1,N,bank,995.4,895.86
2392,49,2025-11-04,Grocery,57.58,57,0.1,N,wallet,3282.06,2953.85
2393,154,2025-12-22,Fashion,68.82,48,0.05,N,card,3303.36,3138.19
2394,293,2025-04-28,Grocery,91.91,98,0.15,Y,card,9007.18,7656.1
2395,580,2025-09-20,Electronics,40.44,98,0.0,Y,,3963.12,3963.12
2396,50,2025-02-15,Fashion,68.21,97,0.15,N,card,6616.37,5623.91
2397,664,2025-10-29,Electronics,67.42,15,0.0,Y,card,1011.3,1011.3
2398,531,2025-12-22,Grocery,121.48,39,0.05,Y,card,4737.72,4500.83
2399,612,2025-07-08,Electronics,49.16,83,0.0,Y,bank,4080.28,"₩4,080.28"
2400,60,2025-11-06,Beauty,52.4,27,0.0,N,bank,1414.8,1414.8
2401,167,2025-11-14,Fashion,47.19,52,0.15,Y,card,2453.88,2085.8
2402,202,2025-05-09,Electronics,77.82,42,0.0,N,card,3268.44,3268.44
2403,146,2025-02-18,Fashion,65.55,62,,Y,bank,4064.1,"₩4,064.10"
2404,676,2025-01-25,Fashion,110.04,65,0.05,Y,wallet,7152.6,6794.97
2405,439,2025-09-23,Fashion,54.2,28,0.0,N,card,1517.6,"₩1,517.60"
2406,242,2025-04-28,Fashion,84.36,96,0.15,Y,wallet,8098.56,6883.78
2407,581,2025-05-24,Electronics,87.67,78,0.15,Y,wallet,6838.26,5812.52
2408,687,2025-07-19,Fashion,52.75,35,0.0,N,card,1846.25,"₩1,846.25"
2409,561,2025-06-06,Fashion,50.94,38,0.0,Y,bank,1935.72,1935.72
2410,483,2025-12-14,Electronics,56.76,33,0.0,Y,card,1873.08,1873.08
2411,108,2025-05-14,Grocery,44.63,15,0.05,Y,bank,669.45,635.98
2412,226,2025-05-28,Grocery,111.31,63,0.0,N,card,7012.53,7012.53
2413,673,2025-12-02,Grocery,62.83,48,,N,card,3015.84,2865.05
2414,631,2025-03-12,Fashion,90.46,13,0.1,Y,card,1175.98,"₩1,058.38"
2415,661,2025-08-21,Grocery,76.75,67,0.05,Y,card,5142.25,4885.14
2416,662,2025-11-30,Beauty,18.66,57,0.0,Y,wallet,1063.62,1063.62
2417,432,2025-10-26,Electronics,97.99,69,0.05,Y,card,6761.31,6423.24
2418,655,2025-06-03,Electronics,35.16,35,0.1,Y,card,1230.6,1107.54
2419,419,2025-03-31,Electronics,73.2,88,0.05,Y,wallet,6441.6,"₩6,119.52"
2420,455,2025-11-30,Electronics,132.96,86,0.0,N,card,11434.56,"₩11,434.56"
2421,160,2025-07-18,Electronics,95.42,49,0.05,N,bank,4675.58,"₩4,441.80"
2422,523,2025-06-10,Grocery,127.23,95,0.05,N,bank,12086.85,11482.51
2423,650,2025-01-26,Fashion,126.26,86,0.0,Y,card,10858.36,10858.36
2424,590,2025-05-01,Beauty,84.94,65,0.2,Y,,5521.1,4416.88
2425,77,2025-10-28,Electronics,65.23,48,0.1,N,,3131.04,2817.94
2426,509,2025-07-31,Fashion,50.64,90,0.1,Y,card,4557.6,4101.84
2427,441,2025-03-04,Beauty,117.57,48,0.15,N,card,5643.36,"₩4,796.86"
2428,254,2025-03-09,Grocery,110.64,57,0.1,N,card,6306.48,5675.83
2429,770,2025-09-10,Fashion,43.75,34,0.1,Y,card,1487.5,1338.75
2430,320,2025-01-02,Grocery,44.48,43,0.05,Y,card,1912.64,1817.01
2431,263,2025-04-18,Grocery,,30,0.05,Y,wallet,2009.1,1908.64
2432,597,2025-10-13,Fashion,,34,,Y,card,324.7,₩324.70
2433,658,2025-02-18,Electronics,32.34,98,0.0,N,card,3169.32,3169.32
2434,554,2025-05-20,Grocery,99.12,31,0.05,N,bank,3072.72,2919.08
2435,374,2025-08-06,Fashion,26.49,32,0.1,N,card,847.68,762.91
2436,637,2025-02-13,Electronics,90.16,34,0.05,Y,bank,3065.44,2912.17
2437,167,2025-09-26,Fashion,61.55,87,0.1,N,card,5354.85,4819.37
2438,753,2025-03-19,Fashion,43.5,87,0.1,N,card,3784.5,3406.05
2439,459,2025-08-04,Beauty,101.85,35,0.0,N,,3564.75,3564.75
2440,280,2025-04-08,Electronics,150.15,39,0.0,N,wallet,5855.85,5855.85
2441,700,2025-08-24,Beauty,50.33,99,0.0,Y,card,4982.67,4982.67
2442,302,2025-10-09,Fashion,131.2,47,0.0,Y,card,6166.4,6166.4
2443,531,2025-05-29,Fashion,83.26,95,0.05,Y,wallet,7909.7,7514.21
2444,580,2025-10-31,Electronics,78.14,43,0.1,Y,bank,3360.02,3024.02
2445,218,2025-03-07,Grocery,145.02,98,0.0,N,card,14211.96,14211.96
2446,102,2025-08-22,Beauty,199.46,86,0.15,Y,card,17153.56,14580.53
2447,554,2025-03-28,Fashion,46.95,82,0.15,Y,bank,3849.9,"₩3,272.42"
2448,288,2025-03-20,Electronics,91.67,24,0.05,Y,card,2200.08,2090.08
2449,167,2025-07-24,Grocery,85.1,53,0.1,N,wallet,4510.3,4059.27
2450,621,2025-10-06,Grocery,58.59,19,0.0,Y,card,1113.21,1113.21
2451,36,2025-12-03,Electronics,64.92,46,0.1,Y,card,2986.32,2687.69
2452,744,2025-09-11,Grocery,186.08,16,0.0,Y,card,2977.28,2977.28
2453,741,2025-10-31,Grocery,54.66,41,0.1,Y,card,2241.06,2016.95
2454,353,2025-05-10,Fashion,38.88,20,0.05,N,bank,777.6,738.72
2455,676,2025-03-25,Fashion,113.02,57,0.15,Y,card,6442.14,"₩5,475.82"
2456,73,2025-10-03,Electronics,45.55,77,0.05,Y,bank,3507.35,3331.98
2457,648,2025-07-06,Grocery,148.19,57,0.0,N,bank,8446.83,8446.83
2458,353,2025-02-15,Grocery,114.55,54,0.05,Y,card,6185.7,"₩5,876.42"
2459,70,2025-07-02,Fashion,25.42,42,0.1,N,card,1067.64,960.88
2460,425,2025-09-25,Fashion,131.27,13,0.1,N,card,1706.51,1535.86
2461,708,2025-10-23,Fashion,197.03,56,0.2,N,card,11033.68,8826.94
2462,781,2025-11-18,Grocery,69.35,99,0.15,Y,,6865.65,5835.8
2463,561,2025-04-10,Fashion,24.2,62,0.05,Y,card,1500.4,1425.38
2464,642,2025-03-19,Fashion,16.31,40,0.0,Y,card,652.4,652.4
2465,517,2025-09-29,Fashion,92.43,40,0.0,Y,card,3697.2,3697.2
2466,428,2025-12-05,Fashion,125.85,36,0.2,Y,wallet,4530.6,3624.48
2467,539,2025-06-11,Fashion,69.73,98,0.15,Y,card,6833.54,5808.51
2468,160,2025-02-13,Electronics,,57,0.0,Y,card,9059.01,"₩9,059.01"
2469,149,2025-08-26,Electronics,43.91,45,0.1,Y,bank,1975.95,1778.36
2470,776,2025-05-14,Grocery,,58,0.1,N,bank,6392.18,5752.96
2471,230,2025-07-11,Electronics,31.87,40,0.05,N,card,1274.8,1211.06
2472,712,2025-12-22,Electronics,131.28,53,0.15,Y,card,6957.84,"₩5,914.16"
2473,562,2025-10-05,Grocery,44.51,68,0.0,N,bank,3026.68,"₩3,026.68"
2474,67,2025-01-18,Electronics,58.96,32,0.15,N,card,1886.72,1603.71
2475,381,2025-01-12,Grocery,39.43,77,0.05,Y,bank,3036.11,2884.3
2476,58,2025-06-29,Fashion,84.9,51,0.05,Y,card,4329.9,4113.4
2477,259,2025-05-03,Electronics,53.92,51,0.05,Y,card,2749.92,2612.42
2478,342,2025-09-03,Fashion,95.92,22,0.05,N,bank,2110.24,"₩2,004.73"
2479,130,2025-08-10,Electronics,55.81,10,,Y,card,558.1,₩530.20
2480,727,2025-02-20,Grocery,76.84,85,0.1,N,card,6531.4,5878.26
2481,172,2025-03-12,Fashion,37.5,62,0.05,N,card,2325.0,2208.75
2482,770,2025-02-17,Electronics,71.67,49,0.1,N,bank,3511.83,3160.65
2483,614,2025-01-19,Electronics,92.66,99,0.0,Y,bank,9173.34,9173.34
2484,209,2025-09-19,Fashion,32.33,55,0.15,Y,bank,1778.15,1511.43
2485,354,2025-03-25,Electronics,89.92,96,0.0,Y,card,8632.32,8632.32
2486,471,2025-06-04,Fashion,174.07,31,0.05,Y,card,5396.17,5126.36
2487,798,2025-02-22,Fashion,162.69,61,0.0,N,bank,9924.09,9924.09
2488,116,2025-04-17,Grocery,32.31,37,0.05,N,card,1195.47,1135.7
2489,264,2025-12-23,Fashion,120.98,62,0.0,N,card,7500.76,7500.76
2490,662,2025-10-31,Grocery,18.57,72,0.15,Y,card,1337.04,1136.48
2491,442,2025-05-15,Beauty,85.84,26,0.0,Y,wallet,2231.84,2231.84
2492,548,2025-03-10,Electronics,72.04,73,0.05,N,card,5258.92,4995.97
2493,453,2025-01-11,Grocery,89.13,15,0.1,N,card,1336.95,1203.26
2494,477,2025-05-23,Grocery,99.81,23,0.0,Y,bank,2295.63,2295.63
2495,287,2025-07-11,Fashion,90.43,26,0.15,N,card,2351.18,1998.5
2496,303,2025-03-10,Beauty,48.76,47,,Y,card,2291.72,1947.96
2497,311,2025-01-23,Fashion,24.78,78,0.1,Y,bank,1932.84,1739.56
2498,208,2025-06-30,Fashion,88.4,22,0.0,N,card,1944.8,1944.8
2499,618,2025-10-20,Grocery,106.81,62,0.0,N,card,6622.22,6622.22
2500,446,2025-01-09,Fashion,52.2,18,0.0,Y,card,939.6,939.6
2501,670,2025-09-28,Fashion,72.67,53,0.0,N,card,3851.51,3851.51
2502,633,2025-04-03,Electronics,98.62,35,0.0,N,card,3451.7,3451.7
2503,55,2025-01-17,Grocery,15.99,86,0.15,Y,card,1375.14,1168.87
2504,12,2025-06-03,Grocery,12.97,28,0.05,N,card,363.16,₩345.00
2505,657,2025-11-24,Grocery,55.93,57,0.0,Y,card,3188.01,3188.01
2506,400,2025-05-29,Beauty,172.14,90,0.0,Y,wallet,15492.6,15492.6
2507,648,2025-09-24,Fashion,73.81,89,0.05,N,wallet,6569.09,6240.64
2508,515,2025-11-24,Electronics,65.48,39,0.0,Y,,2553.72,2553.72
2509,656,2025-04-16,Grocery,104.48,41,0.15,Y,card,4283.68,3641.13
2510,542,2025-02-04,Grocery,76.06,87,0.0,Y,card,6617.22,6617.22
2511,237,2025-04-29,Electronics,116.95,88,0.15,N,bank,10291.6,8747.86
2512,279,2025-01-14,Electronics,32.34,85,0.1,Y,,2748.9,"₩2,474.01"
2513,348,2025-01-14,Grocery,45.43,84,0.2,Y,bank,3816.12,3052.9
2514,627,2025-09-23,Beauty,144.96,78,0.0,N,card,11306.88,"₩11,306.88"
2515,104,2025-05-20,Grocery,62.18,20,0.0,Y,card,1243.6,1243.6
2516,630,2025-10-21,Fashion,51.11,92,0.05,Y,card,4702.12,4467.01
2517,517,2025-12-30,Beauty,62.0,35,0.15,Y,card,2170.0,1844.5
2518,248,2025-04-29,Beauty,59.63,35,0.1,Y,card,2087.05,1878.35
2519,364,2025-08-26,Fashion,128.91,26,0.1,N,card,3351.66,3016.49
2520,321,2025-02-03,Grocery,46.58,92,0.0,Y,card,4285.36,4285.36
2521,633,2025-06-18,Grocery,73.79,53,0.05,Y,wallet,3910.87,3715.33
2522,286,2025-01-10,Beauty,136.06,93,0.0,Y,card,12653.58,12653.58
2523,149,2025-05-02,Grocery,62.31,32,0.05,N,wallet,1993.92,1894.22
2524,84,2025-05-25,Grocery,129.31,34,0.0,Y,card,4396.54,"₩4,396.54"
2525,406,2025-08-11,Grocery,57.0,46,0.0,Y,card,2622.0,2622.0
2526,456,2025-09-14,Fashion,137.08,85,0.1,N,wallet,11651.8,10486.62
2527,743,2025-09-25,Grocery,76.45,74,0.15,Y,bank,5657.3,4808.7
2528,800,2025-12-25,Grocery,56.24,11,0.1,Y,card,618.64,556.78
2529,161,2025-01-04,Beauty,93.22,83,0.1,N,card,7737.26,6963.53
2530,784,2025-12-20,Fashion,22.72,41,0.2,N,card,931.52,745.22
2531,460,2025-04-16,Grocery,233.35,98,0.0,Y,card,22868.3,22868.3
2532,550,2025-03-26,Fashion,83.42,83,,N,bank,6923.86,6923.86
2533,500,2025-08-02,Grocery,107.4,64,0.1,N,card,6873.6,6186.24
2534,738,2025-05-01,Grocery,30.88,59,0.05,N,card,1821.92,1730.82
2535,509,2025-05-12,Electronics,159.84,74,0.05,Y,card,11828.16,"₩11,236.75"
2536,654,2025-12-04,Fashion,62.39,41,0.0,N,card,2557.99,2557.99
2537,481,2025-07-16,Electronics,40.77,46,,N,card,1875.42,1781.65
2538,663,2025-01-19,Electronics,132.31,85,0.05,Y,card,11246.35,10684.03
2539,114,2025-05-10,Grocery,39.79,91,0.0,N,card,3620.89,"₩3,620.89"
2540,749,2025-01-12,Fashion,75.09,22,0.05,Y,card,1651.98,1569.38
2541,578,2025-03-22,Fashion,75.8,63,0.05,N,wallet,4775.4,4536.63
2542,361,2025-11-26,Electronics,141.89,12,0.15,N,card,1702.68,"₩1,447.28"
2543,341,2025-12-20,Electronics,136.46,94,0.2,Y,bank,12827.24,10261.79
2544,770,2025-09-19,Grocery,82.65,51,0.15,Y,,4215.15,3582.88
2545,761,2025-05-05,Fashion,77.24,87,0.2,Y,card,6719.88,5375.9
2546,449,2025-11-03,Beauty,41.43,49,0.0,Y,wallet,2030.07,"₩2,030.07"
2547,180,2025-09-24,Fashion,84.36,83,0.15,Y,card,7001.88,"₩5,951.60"
2548,702,2025-05-20,Fashion,207.19,75,0.05,Y,wallet,15539.25,"₩14,762.29"
2549,407,2025-11-25,Fashion,66.44,69,0.1,N,,4584.36,4125.92
2550,666,2025-01-02,Grocery,37.27,20,,N,card,745.4,745.4
2551,196,2025-01-08,Grocery,30.57,10,0.15,Y,,305.7,259.84
2552,466,2025-09-07,Beauty,43.94,35,,N,card,1537.9,1537.9
2553,311,2025-05-19,Grocery,17.89,51,0.0,N,card,912.39,912.39
2554,262,2025-05-04,Fashion,160.09,71,0.15,Y,bank,11366.39,9661.43
2555,419,2025-11-05,Grocery,218.07,70,0.1,Y,card,15264.9,13738.41
2556,406,2025-08-16,Beauty,75.92,86,0.05,Y,wallet,6529.12,6202.66
2557,143,2025-01-10,Fashion,102.63,94,0.1,Y,card,9647.22,8682.5
2558,342,2025-07-31,Electronics,100.43,71,0.0,N,card,7130.53,7130.53
2559,316,2025-04-22,Grocery,84.71,83,0.1,Y,card,7030.93,6327.84
2560,101,2025-01-08,Fashion,42.57,21,0.0,N,card,893.97,893.97
2561,244,2025-10-19,Beauty,84.49,36,0.15,N,card,3041.64,2585.39
2562,490,2025-12-28,Fashion,84.39,76,0.05,Y,card,6413.64,6092.96
2563,12,2025-09-10,Electronics,56.24,37,0.15,Y,card,2080.88,1768.75
2564,239,2025-01-14,Beauty,98.71,75,0.05,N,wallet,7403.25,7033.09
2565,561,2025-08-28,Grocery,57.04,37,0.05,N,card,2110.48,2004.96
2566,42,2025-08-30,Electronics,117.31,30,0.05,Y,card,3519.3,3343.34
2567,678,2025-12-08,Beauty,85.64,16,0.05,N,card,1370.24,1301.73
2568,594,2025-05-29,Fashion,99.05,23,0.0,N,card,2278.15,2278.15
2569,429,2025-08-24,Fashion,58.35,48,0.15,Y,card,2800.8,"₩2,380.68"
2570,158,2025-11-02,Beauty,125.2,82,0.05,Y,card,10266.4,9753.08
2571,216,2025-06-16,Fashion,56.23,96,0.05,Y,card,5398.08,5128.18
2572,670,2025-01-20,Electronics,95.46,71,0.0,Y,card,6777.66,6777.66
2573,462,2025-08-04,Fashion,45.42,21,0.0,N,card,953.82,953.82
2574,134,2025-12-09,Grocery,109.41,47,0.05,Y,wallet,5142.27,4885.16
2575,67,2025-05-15,Electronics,44.58,67,0.15,Y,bank,2986.86,2538.83
2576,7,2025-05-09,Grocery,169.78,65,0.05,Y,card,11035.7,10483.92
2577,526,2025-10-21,Grocery,125.01,48,0.0,Y,card,6000.48,6000.48
2578,73,2025-09-03,Fashion,59.61,95,0.0,Y,card,5662.95,5662.95
2579,399,2025-07-08,Grocery,73.18,13,0.15,N,bank,951.34,808.64
2580,405,2025-02-13,Beauty,48.22,57,0.1,Y,bank,2748.54,2473.69
2581,675,2025-03-27,Fashion,49.46,16,0.2,Y,card,791.36,633.09
2582,578,2025-02-13,Fashion,75.36,69,0.0,Y,card,5199.84,5199.84
2583,130,2025-11-26,Fashion,72.18,49,0.15,Y,bank,3536.82,3006.3
2584,466,2025-05-25,Grocery,113.25,17,0.15,Y,card,1925.25,1636.46
2585,206,2025-02-20,Beauty,39.91,67,0.15,N,wallet,2673.97,2272.87
2586,788,2025-08-30,Fashion,35.22,66,0.0,N,card,2324.52,2324.52
2587,768,2025-10-21,Fashion,65.67,44,0.1,N,bank,2889.48,"₩2,600.53"
2588,266,2025-02-20,Fashion,78.27,82,0.05,Y,wallet,6418.14,6097.23
2589,537,2025-09-23,Grocery,19.08,22,0.05,N,card,419.76,₩398.77
2590,793,2025-04-30,Electronics,60.67,48,0.05,N,card,2912.16,2766.55
2591,253,2025-07-19,Grocery,90.9,93,0.1,N,bank,8453.7,7608.33
2592,289,2025-09-05,Fashion,47.34,30,0.2,Y,bank,1420.2,1136.16
2593,164,2025-03-11,Grocery,33.16,56,0.1,Y,card,1856.96,1671.26
2594,95,2025-12-07,Fashion,117.77,92,0.1,N,card,10834.84,9751.36
2595,782,2025-02-26,Grocery,42.33,11,0.1,N,wallet,465.63,419.07
2596,110,2025-02-08,Electronics,81.96,53,0.1,N,card,4343.88,3909.49
2597,336,2025-10-16,Grocery,74.58,39,0.0,Y,card,2908.62,2908.62
2598,238,2025-01-18,Electronics,63.64,96,0.0,Y,wallet,6109.44,6109.44
2599,381,2025-08-08,Electronics,85.17,64,0.1,N,card,5450.88,4905.79
2600,436,2025-11-09,Fashion,106.61,49,0.0,Y,bank,5223.89,5223.89
2601,483,2025-09-01,Grocery,124.39,86,0.1,N,bank,10697.54,9627.79
2602,25,2025-12-18,Electronics,111.12,33,0.15,Y,,3666.96,3116.92
2603,653,2025-10-31,Electronics,86.96,51,0.05,N,card,4434.96,4213.21
2604,117,2025-10-25,Grocery,61.9,37,0.15,Y,wallet,2290.3,1946.76
2605,482,2025-10-10,Grocery,90.19,60,0.05,Y,,5411.4,5140.83
2606,392,2025-03-15,Electronics,26.31,31,0.0,Y,card,815.61,815.61
2607,537,2025-04-20,Grocery,66.74,98,0.05,N,card,6540.52,6213.49
2608,79,2025-06-29,Fashion,76.93,87,,Y,card,6692.91,5688.97
2609,580,2025-02-01,Grocery,173.94,83,0.2,N,card,14437.02,11549.62
2610,173,2025-08-22,Beauty,,83,0.05,Y,bank,6724.66,6388.43
2611,12,2025-10-09,Electronics,82.81,17,0.0,N,bank,1407.77,1407.77
2612,800,2025-01-25,Grocery,78.61,23,0.0,Y,bank,1808.03,1808.03
2613,128,2025-11-27,Fashion,89.45,54,0.05,Y,bank,4830.3,4588.78
2614,608,2025-10-06,Grocery,35.63,47,0.05,N,card,1674.61,1590.88
2615,92,2025-08-14,Grocery,75.5,41,0.1,N,card,3095.5,2785.95
2616,653,2025-02-26,Beauty,42.72,71,0.15,N,card,3033.12,2578.15
2617,543,2025-06-29,Electronics,58.04,76,0.1,Y,card,4411.04,3969.94
2618,532,2025-08-20,Electronics,54.47,93,0.0,N,card,5065.71,5065.71
2619,658,2025-12-09,Electronics,54.31,70,0.05,N,card,3801.7,"₩3,611.62"
2620,447,2025-10-14,Beauty,69.25,22,0.15,N,card,1523.5,1294.97
