,sensor_id,ts,temp_c,hum_pct,vibration
4103,S06,2025-02-21 23:00:00,28.02,37.43,0.838
4104,S06,2025-02-22 00:00:00,26.65,45.03,1.34
4105,S06,2025-02-22 01:00:00,21.08C,34.69,1.352
4106,S06,2025-02-22 02:00:00,19.32,56.38,0.212
4107,S06,2025-02-22 03:00:00,16.63,49.19,4.138
4108,S06,2025-02-22 04:00:00,22.4,51.18,0.829
4109,S06,2025-02-22 05:00:00,15.49,50.02,0.818
4110,S06,2025-02-22 06:00:00,26.02C,63.18,0.363
4111,S06,2025-02-22 07:00:00,24.05,42.04,0.678
4112,S06,2025-02-22 08:00:00,19.69C,48.0,1.23
4113,S06,2025-02-22 09:00:00,23.46,50.74,1.496
4114,S06,2025-02-22 10:00:00,18.95,34.58,1.543
4115,S06,2025-02-22 11:00:00,18.41,29.73,2.498
4116,S06,2025-02-22 12:00:00,24.16,53.51,1.666
4117,S06,2025-02-22 13:00:00,18.96,46.48,1.988
4118,S06,2025-02-22 14:00:00,22.9,53.25,1.09
4119,S06,2025-02-22 15:00:00,21.93,45.01,1.49
4120,S06,2025-02-22 16:00:00,27.16,43.19,0.284
4121,S06,2025-02-22 17:00:00,23.56,43.07,1.747
4122,S06,2025-02-22 18:00:00,27.5,47.45,1.237
4123,S06,2025-02-22 19:00:00,25.51,41.87,2.267
4124,S06,2025-02-22 20:00:00,20.76,41.37,0.305
4125,S06,2025-02-22 21:00:00,19.71,57.92,1.307
4126,S06,2025-02-22 22:00:00,17.03,55.79,0.538
4127,S06,2025-02-22 23:00:00,23.61,45.19,2.785
4128,S06,2025-02-23 00:00:00,11.71,61.48,
4129,S06,2025-02-23 01:00:00,17.74,40.46,0.263
4130,S06,2025-02-23 02:00:00,13.12,54.6,0.983
4131,S06,2025-02-23 03:00:00,18.63,56.21,0.64
4132,S06,2025-02-23 04:00:00,22.77,43.02,1.584
4133,S06,2025-02-23 05:00:00,18.17,62.01,1.467
4134,S06,2025-02-23 06:00:00,19.29,34.44,1.187
4135,S06,2025-02-23 07:00:00,19.72,45.14,0.22
4136,S06,2025-02-23 08:00:00,22.05,40.09,1.784
4137,S06,2025-02-23 09:00:00,16.95,59.78,3.364
4138,S06,2025-02-23 10:00:00,21.86,48.96,0.929
4139,S06,2025-02-23 11:00:00,21.38C,38.2,2.209
4140,S06,2025-02-23 12:00:00,18.73,44.14,0.695
4141,S06,2025-02-23 13:00:00,19.03,38.36,1.441
4142,S06,2025-02-23 14:00:00,25.76,56.24,1.218
4143,S06,2025-02-23 15:00:00,24.45,37.82,0.115
4144,S06,2025-02-23 16:00:00,23.71,,1.102
4145,S06,2025-02-23 17:00:00,20.07C,49.34,2.627
4146,S06,2025-02-23 18:00:00,21.68C,40.74,1.138
4147,S06,2025-02-23 19:00:00,18.96,47.8,1.346
4148,S06,2025-02-23 20:00:00,17.73,,0.136
4149,S06,2025-02-23 21:00:00,21.75C,,4.762
4150,S06,2025-02-23 22:00:00,21.51,30.7,1.591
4151,S06,2025-02-23 23:00:00,19.71,24.45,0.105
4152,S06,2025-02-24 00:00:00,16.34,46.52,2.784
4153,S06,2025-02-24 01:00:00,21.25,42.1,2.608
4154,S06,2025-02-24 02:00:00,18.9,50.49,1.518
4155,S06,2025-02-24 03:00:00,15.71,47.01,1.839
4156,S06,2025-02-24 04:00:00,26.72,44.49,2.404
4157,S06,2025-02-24 05:00:00,15.52,41.77,0.145
4158,S06,2025-02-24 06:00:00,21.53,53.58,1.303
4159,S06,2025-02-24 07:00:00,18.02,14.3,0.224
4160,S06,2025-02-24 08:00:00,23.22,28.37,0.575
4161,S06,2025-02-24 09:00:00,21.55,49.51,1.042
4162,S06,2025-02-24 10:00:00,24.53,43.71,2.57
4163,S06,2025-02-24 11:00:00,21.43,37.1,1.838
4164,S06,2025-02-24 12:00:00,19.52,39.96,0.629
4165,S06,2025-02-24 13:00:00,26.26,52.82,0.78
4166,S06,2025-02-24 14:00:00,21.91,49.14,1.122
4167,S06,2025-02-24 15:00:00,21.61,46.39,1.87
4168,S06,2025-02-24 16:00:00,21.93,27.99,2.37
4169,S06,2025-02-24 17:00:00,20.35,54.58,1.361
4170,S06,2025-02-24 18:00:00,23.74,38.09,3.179
4171,S06,2025-02-24 19:00:00,27.87,50.73,1.852
4172,S06,2025-02-24 20:00:00,27.47,49.88,1.596
4173,S06,2025-02-24 21:00:00,24.03,28.5,0.412
4174,S06,2025-02-24 22:00:00,25.22,31.49,2.713
4175,S06,2025-02-24 23:00:00,25.67,29.94,0.202
4176,S06,2025-02-25 00:00:00,18.07,35.04,0.513
4177,S06,2025-02-25 01:00:00,24.6,51.25,0.162
4178,S06,2025-02-25 02:00:00,21.03,56.29,
4179,S06,2025-02-25 03:00:00,14.98,47.38,1.752
4180,S06,2025-02-25 04:00:00,22.43C,42.97,
4181,S06,2025-02-25 05:00:00,17.99C,,1.87
4182,S06,2025-02-25 06:00:00,21.78,59.74,1.031
4183,S06,2025-02-25 07:00:00,23.06,44.77,0.948
4184,S06,2025-02-25 08:00:00,20.24,36.65,0.39
4185,S06,2025-02-25 09:00:00,22.15,45.12,1.474
4186,S06,2025-02-25 10:00:00,25.52,,
4187,S06,2025-02-25 11:00:00,17.49,40.73,1.077
4188,S06,2025-02-25 12:00:00,16.12C,40.41,2.241
4189,S06,2025-02-25 13:00:00,21.56,29.88,0.203
4190,S06,2025-02-25 14:00:00,21.35,49.99,0.732
4191,S06,2025-02-25 15:00:00,28.45,37.64,0.234
4192,S06,2025-02-25 16:00:00,25.35,51.0,1.633
4193,S06,2025-02-25 17:00:00,24.09,46.09,0.693
4194,S06,2025-02-25 18:00:00,22.36,46.83,1.435
4195,S06,2025-02-25 19:00:00,17.0,38.42,2.608
4196,S06,2025-02-25 20:00:00,18.98,49.24,0.211
4197,S06,2025-02-25 21:00:00,22.12,33.51,0.343
4198,S06,2025-02-25 22:00:00,23.8,46.4,0.503
4199,S06,2025-02-25 23:00:00,22.11,59.9,1.329
4200,S06,2025-02-26 00:00:00,20.27,66.87,1.099
4201,S06,2025-02-26 01:00:00,22.19C,34.38,1.383
4202,S06,2025-02-26 02:00:00,18.1C,49.8,1.057
4203,S06,2025-02-26 03:00:00,19.11,,0.925
4204,S06,2025-02-26 04:00:00,17.62,41.48,0.945
4205,S06,2025-02-26 05:00:00,24.3,52.74,0.226
4206,S06,2025-02-26 06:00:00,14.75,32.13,0.758
4207,S06,2025-02-26 07:00:00,22.77,50.71,0.18
4208,S06,2025-02-26 08:00:00,23.42,36.19,1.431
4209,S06,2025-02-26 09:00:00,15.17,58.26,0.183
4210,S06,2025-02-26 10:00:00,19.96,47.91,1.976
4211,S06,2025-02-26 11:00:00,24.8,,1.468
4212,S06,2025-02-26 12:00:00,19.0,,1.4
4213,S06,2025-02-26 13:00:00,20.12,47.05,0.731
4214,S06,2025-02-26 14:00:00,21.87,32.09,2.282
4215,S06,2025-02-26 15:00:00,26.09,,0.991
4216,S06,2025-02-26 16:00:00,24.15C,47.1,0.951
4217,S06,2025-02-26 17:00:00,20.39,,0.571
4218,S06,2025-02-26 18:00:00,18.46,54.65,1.03
4219,S06,2025-02-26 19:00:00,18.21,36.52,0.952
4220,S06,2025-02-26 20:00:00,23.89,,0.81
4221,S06,2025-02-26 21:00:00,16.52,38.29,0.309
4222,S06,2025-02-26 22:00:00,21.44,48.85,
4223,S06,2025-02-26 23:00:00,25.1,48.55,1.363
4224,S06,2025-02-27 00:00:00,16.26,30.7,0.733
4225,S06,2025-02-27 01:00:00,19.05,45.07,0.991
4226,S06,2025-02-27 02:00:00,19.83,55.67,0.946
4227,S06,2025-02-27 03:00:00,22.57,48.84,5.071
4228,S06,2025-02-27 04:00:00,16.41,57.43,0.678
4229,S06,2025-02-27 05:00:00,20.81,37.03,0.644
4230,S06,2025-02-27 06:00:00,20.59,28.05,0.985
4231,S06,2025-02-27 07:00:00,21.22C,37.26,0.535
4232,S06,2025-02-27 08:00:00,16.33,33.35,0.219
4233,S06,2025-02-27 09:00:00,22.72,61.27,0.603
4234,S06,2025-02-27 10:00:00,18.83,46.35,1.5
4235,S06,2025-02-27 11:00:00,21.16,53.83,0.747
4236,S06,2025-02-27 12:00:00,19.11,60.25,0.523
4237,S06,2025-02-27 13:00:00,27.62,47.35,0.87
4238,S06,2025-02-27 14:00:00,22.13,24.42,0.488
4239,S06,2025-02-27 15:00:00,28.53,22.53,1.589
4240,S06,2025-02-27 16:00:00,20.39,52.02,2.047
4241,S06,2025-02-27 17:00:00,21.58,53.23,0.134
4242,S06,2025-02-27 18:00:00,26.99,34.12,1.177
4243,S06,2025-02-27 19:00:00,21.62,49.59,2.771
4244,S06,2025-02-27 20:00:00,24.2,50.57,1.171
4245,S06,2025-02-27 21:00:00,26.48,46.16,0.825
4246,S06,2025-02-27 22:00:00,22.06,32.13,0.405
4247,S06,2025-02-27 23:00:00,21.3,56.54,0.412
4248,S06,2025-02-28 00:00:00,19.13,35.02,2.264
4249,S06,2025-02-28 01:00:00,23.06C,49.85,0.565
4250,S06,2025-02-28 02:00:00,21.46C,30.66,2.474
4251,S06,2025-02-28 03:00:00,24.2,36.11,2.218
4252,S06,2025-02-28 04:00:00,19.69C,53.05,0.539
4253,S06,2025-02-28 05:00:00,19.2,34.78,0.838
4254,S06,2025-02-28 06:00:00,17.4,29.37,0.501
4255,S06,2025-02-28 07:00:00,20.04,43.68,0.188
4256,S06,2025-02-28 08:00:00,19.31,43.03,1.015
4257,S06,2025-02-28 09:00:00,20.87,33.5,1.806
4258,S06,2025-02-28 10:00:00,18.56,48.3,3.732
4259,S06,2025-02-28 11:00:00,19.39,50.48,1.972
4260,S06,2025-02-28 12:00:00,20.75,46.97,2.148
4261,S06,2025-02-28 13:00:00,24.73,61.38,
4262,S06,2025-02-28 14:00:00,20.98,39.09,0.16
4263,S06,2025-02-28 15:00:00,20.41,57.65,1.257
4264,S06,2025-02-28 16:00:00,25.36,43.56,0.815
4265,S06,2025-02-28 17:00:00,26.47,31.14,1.281
4266,S06,2025-02-28 18:00:00,21.69,31.68,0.021
4267,S06,2025-02-28 19:00:00,21.96C,29.03,0.55
4268,S06,2025-02-28 20:00:00,17.46,25.12,0.597
4269,S06,2025-02-28 21:00:00,18.37,47.85,0.802
4270,S06,2025-02-28 22:00:00,23.04,27.7,0.285
4271,S06,2025-02-28 23:00:00,27.49C,41.04,2.779
4272,S06,2025-03-01 00:00:00,25.41,45.33,
4273,S06,2025-03-01 01:00:00,22.51C,41.99,0.99
4274,S06,2025-03-01 02:00:00,18.74C,53.03,0.585
4275,S06,2025-03-01 03:00:00,21.88,32.57,0.945
4276,S06,2025-03-01 04:00:00,16.1,35.19,3.464
4277,S06,2025-03-01 05:00:00,20.4,54.83,0.585
4278,S06,2025-03-01 06:00:00,17.25C,54.45,2.33
4279,S06,2025-03-01 07:00:00,20.96,43.46,1.049
4280,S06,2025-03-01 08:00:00,25.4,34.16,0.427
4281,S06,2025-03-01 09:00:00,27.77,36.73,1.778
4282,S06,2025-03-01 10:00:00,22.04,51.48,1.286
4283,S06,2025-03-01 11:00:00,22.74,61.67,2.401
4284,S06,2025-03-01 12:00:00,16.74,37.67,1.638
4285,S06,2025-03-01 13:00:00,19.89,42.42,0.887
4286,S06,2025-03-01 14:00:00,26.56,34.63,1.437
4287,S06,2025-03-01 15:00:00,25.64,54.71,0.651
4288,S06,2025-03-01 16:00:00,24.8,44.94,0.312
4289,S06,2025-03-01 17:00:00,23.8,48.51,0.544
4290,S06,2025-03-01 18:00:00,27.54,37.61,
4291,S06,2025-03-01 19:00:00,21.99,56.18,0.557
4292,S06,2025-03-01 20:00:00,22.33,49.39,0.89
4293,S06,2025-03-01 21:00:00,31.48,,0.786
4294,S06,2025-03-01 22:00:00,20.64,,1.492
4295,S06,2025-03-01 23:00:00,24.7,38.03,
4296,S06,2025-03-02 00:00:00,18.78,47.84,2.252
4297,S06,2025-03-02 01:00:00,24.55,47.04,1.29
4298,S06,2025-03-02 02:00:00,19.42,56.33,0.692
4299,S06,2025-03-02 03:00:00,19.33,56.05,0.676
4300,S06,2025-03-02 04:00:00,19.58,31.77,1.793
4301,S06,2025-03-02 05:00:00,23.08,25.86,0.387
4302,S06,2025-03-02 06:00:00,17.8,56.34,4.582
4303,S06,2025-03-02 07:00:00,16.51,40.26,1.752
4304,S06,2025-03-02 08:00:00,20.75,39.94,0.715
4305,S06,2025-03-02 09:00:00,20.19,51.16,1.666
4306,S06,2025-03-02 10:00:00,23.03,45.66,0.22
4307,S06,2025-03-02 11:00:00,20.52C,44.79,0.167
4308,S06,2025-03-02 12:00:00,19.89,48.85,0.839
4309,S06,2025-03-02 13:00:00,22.72,41.21,0.322
4310,S06,2025-03-02 14:00:00,23.3,43.2,0.914
4311,S06,2025-03-02 15:00:00,25.22,40.02,0.694
4312,S06,2025-03-02 16:00:00,22.51C,47.44,1.663
4313,S06,2025-03-02 17:00:00,17.03,39.03,0.496
4314,S06,2025-03-02 18:00:00,22.47,59.04,1.687
4315,S06,2025-03-02 19:00:00,22.79C,48.84,1.817
4316,S06,2025-03-02 20:00:00,22.62,43.74,2.317
4317,S06,2025-03-02 21:00:00,24.66,54.27,0.238
4318,S06,2025-03-02 22:00:00,22.37,,1.147
4319,S06,2025-03-02 23:00:00,26.71,52.86,2.131
4320,S07,2025-02-01 00:00:00,19.04,50.43,0.403
4321,S07,2025-02-01 01:00:00,24.27C,31.89,0.993
4322,S07,2025-02-01 02:00:00,16.88C,56.3,0.263
4323,S07,2025-02-01 03:00:00,13.3,,0.924
4324,S07,2025-02-01 04:00:00,17.63,41.19,0.348
4325,S07,2025-02-01 05:00:00,29.22,69.7,0.261
4326,S07,2025-02-01 06:00:00,20.05C,32.23,1.067
4327,S07,2025-02-01 07:00:00,20.64,55.2,1.222
4328,S07,2025-02-01 08:00:00,21.94,42.08,0.44
4329,S07,2025-02-01 09:00:00,20.0,44.28,1.299
4330,S07,2025-02-01 10:00:00,22.23,53.73,0.927
4331,S07,2025-02-01 11:00:00,21.95,55.17,0.664
4332,S07,2025-02-01 12:00:00,27.94,53.1,1.13
4333,S07,2025-02-01 13:00:00,25.5,31.47,1.78
4334,S07,2025-02-01 14:00:00,22.87,55.66,0.391
4335,S07,2025-02-01 15:00:00,24.31C,38.53,0.197
4336,S07,2025-02-01 16:00:00,24.18,43.43,1.538
4337,S07,2025-02-01 17:00:00,19.27,46.83,3.83
4338,S07,2025-02-01 18:00:00,26.03,31.43,1.245
4339,S07,2025-02-01 19:00:00,20.92,56.15,0.805
4340,S07,2025-02-01 20:00:00,25.36,43.05,0.443
4341,S07,2025-02-01 21:00:00,23.56,34.09,1.583
4342,S07,2025-02-01 22:00:00,26.01,38.75,0.375
4343,S07,2025-02-01 23:00:00,27.71,32.46,2.348
4344,S07,2025-02-02 00:00:00,21.76,33.48,0.569
4345,S07,2025-02-02 01:00:00,18.69,48.63,1.941
4346,S07,2025-02-02 02:00:00,19.35,49.99,0.393
4347,S07,2025-02-02 03:00:00,22.15,57.83,0.44
4348,S07,2025-02-02 04:00:00,19.35,67.88,0.371
4349,S07,2025-02-02 05:00:00,19.6,53.49,2.07
4350,S07,2025-02-02 06:00:00,20.54,21.2,0.425
4351,S07,2025-02-02 07:00:00,19.97,52.1,1.744
4352,S07,2025-02-02 08:00:00,22.78,47.93,0.853
4353,S07,2025-02-02 09:00:00,20.0,51.77,0.408
4354,S07,2025-02-02 10:00:00,21.78,54.05,0.33
4355,S07,2025-02-02 11:00:00,19.45,47.08,0.481
4356,S07,2025-02-02 12:00:00,16.59,54.61,
4357,S07,2025-02-02 13:00:00,24.35,52.43,0.823
4358,S07,2025-02-02 14:00:00,25.04,66.54,1.207
4359,S07,2025-02-02 15:00:00,20.75,38.88,0.946
4360,S07,2025-02-02 16:00:00,24.82,35.5,0.294
4361,S07,2025-02-02 17:00:00,23.49,43.3,2.402
4362,S07,2025-02-02 18:00:00,19.22C,70.34,0.869
4363,S07,2025-02-02 19:00:00,26.41,25.19,1.574
4364,S07,2025-02-02 20:00:00,17.03,43.11,2.301
4365,S07,2025-02-02 21:00:00,23.0,33.95,0.208
4366,S07,2025-02-02 22:00:00,25.48,44.22,0.961
4367,S07,2025-02-02 23:00:00,20.15,49.19,1.581
4368,S07,2025-02-03 00:00:00,24.84,35.81,0.548
4369,S07,2025-02-03 01:00:00,18.41,57.45,1.203
4370,S07,2025-02-03 02:00:00,24.09,,0.73
4371,S07,2025-02-03 03:00:00,19.91,40.65,0.368
4372,S07,2025-02-03 04:00:00,22.7,53.93,1.234
4373,S07,2025-02-03 05:00:00,20.63,36.16,1.857
4374,S07,2025-02-03 06:00:00,28.08,34.61,2.226
4375,S07,2025-02-03 07:00:00,22.34,52.79,1.327
4376,S07,2025-02-03 08:00:00,24.35,52.75,0.963
4377,S07,2025-02-03 09:00:00,23.6,34.24,2.713
4378,S07,2025-02-03 10:00:00,22.16,51.42,0.696
4379,S07,2025-02-03 11:00:00,20.98,59.37,0.462
4380,S07,2025-02-03 12:00:00,23.12,39.56,1.301
4381,S07,2025-02-03 13:00:00,25.04,29.61,0.741
4382,S07,2025-02-03 14:00:00,24.94,,0.579
4383,S07,2025-02-03 15:00:00,24.01,55.63,1.616
4384,S07,2025-02-03 16:00:00,22.13,45.08,1.194
4385,S07,2025-02-03 17:00:00,24.81,51.12,0.425
4386,S07,2025-02-03 18:00:00,19.87,39.85,1.699
4387,S07,2025-02-03 19:00:00,22.94,47.79,0.35
4388,S07,2025-02-03 20:00:00,17.02,42.55,3.06
4389,S07,2025-02-03 21:00:00,21.26C,47.06,2.026
4390,S07,2025-02-03 22:00:00,23.0,52.28,0.719
4391,S07,2025-02-03 23:00:00,19.38,44.64,1.055
4392,S07,2025-02-04 00:00:00,16.73,43.89,1.394
4393,S07,2025-02-04 01:00:00,23.15,29.8,1.067
4394,S07,2025-02-04 02:00:00,22.0,26.34,0.68
4395,S07,2025-02-04 03:00:00,23.93,39.38,1.84
4396,S07,2025-02-04 04:00:00,24.32,44.74,0.606
4397,S07,2025-02-04 05:00:00,22.9,41.12,2.038
4398,S07,2025-02-04 06:00:00,23.52,45.16,0.406
4399,S07,2025-02-04 07:00:00,22.17,41.83,0.441
4400,S07,2025-02-04 08:00:00,25.29,40.52,0.246
4401,S07,2025-02-04 09:00:00,17.01,38.74,0.371
4402,S07,2025-02-04 10:00:00,21.23,43.84,0.712
4403,S07,2025-02-04 11:00:00,25.01,51.96,1.335
4404,S07,2025-02-04 12:00:00,24.58,42.04,0.616
4405,S07,2025-02-04 13:00:00,22.41,28.6,0.285
4406,S07,2025-02-04 14:00:00,21.37,36.34,0.298
4407,S07,2025-02-04 15:00:00,25.03,36.04,1.873
4408,S07,2025-02-04 16:00:00,22.15,45.94,1.458
4409,S07,2025-02-04 17:00:00,19.44,54.68,0.45
4410,S07,2025-02-04 18:00:00,26.45,17.54,0.335
4411,S07,2025-02-04 19:00:00,21.97,37.33,0.337
4412,S07,2025-02-04 20:00:00,23.81,37.87,1.624
4413,S07,2025-02-04 21:00:00,18.54,66.73,0.943
4414,S07,2025-02-04 22:00:00,15.87,37.72,1.633
4415,S07,2025-02-04 23:00:00,25.06,50.06,2.287
4416,S07,2025-02-05 00:00:00,25.24,59.96,0.572
4417,S07,2025-02-05 01:00:00,13.57,40.03,1.231
4418,S07,2025-02-05 02:00:00,19.01,43.2,0.076
4419,S07,2025-02-05 03:00:00,22.39,,2.028
4420,S07,2025-02-05 04:00:00,21.43,46.89,0.522
4421,S07,2025-02-05 05:00:00,21.19,36.74,1.432
4422,S07,2025-02-05 06:00:00,21.07,46.08,0.861
4423,S07,2025-02-05 07:00:00,18.41,39.43,2.489
4424,S07,2025-02-05 08:00:00,24.75,37.63,1.076
4425,S07,2025-02-05 09:00:00,24.49,59.54,
4426,S07,2025-02-05 10:00:00,22.85,29.92,2.336
4427,S07,2025-02-05 11:00:00,15.01,54.38,0.728
4428,S07,2025-02-05 12:00:00,27.1,42.85,0.219
4429,S07,2025-02-05 13:00:00,22.04,44.12,1.26
4430,S07,2025-02-05 14:00:00,23.94,38.33,0.723
4431,S07,2025-02-05 15:00:00,28.28,46.16,0.905
4432,S07,2025-02-05 16:00:00,26.59,50.72,0.869
4433,S07,2025-02-05 17:00:00,22.54,34.18,0.472
4434,S07,2025-02-05 18:00:00,26.18,50.37,0.763
4435,S07,2025-02-05 19:00:00,24.91,23.82,2.227
4436,S07,2025-02-05 20:00:00,21.51,36.2,2.469
4437,S07,2025-02-05 21:00:00,23.82C,31.45,2.385
4438,S07,2025-02-05 22:00:00,18.26,41.79,1.79
4439,S07,2025-02-05 23:00:00,18.99,50.79,3.951
4440,S07,2025-02-06 00:00:00,20.85,37.2,1.648
4441,S07,2025-02-06 01:00:00,24.67,47.29,0.176
4442,S07,2025-02-06 02:00:00,17.62,42.87,1.573
4443,S07,2025-02-06 03:00:00,24.33,57.23,0.772
4444,S07,2025-02-06 04:00:00,21.33,26.34,2.598
4445,S07,2025-02-06 05:00:00,26.43,27.09,0.19
4446,S07,2025-02-06 06:00:00,20.11,41.64,0.364
4447,S07,2025-02-06 07:00:00,30.22,24.85,2.289
4448,S07,2025-02-06 08:00:00,22.84,45.64,0.025
4449,S07,2025-02-06 09:00:00,20.92,46.07,0.17
4450,S07,2025-02-06 10:00:00,22.55,35.09,2.056
4451,S07,2025-02-06 11:00:00,16.43,36.15,0.377
4452,S07,2025-02-06 12:00:00,23.13C,46.77,0.936
4453,S07,2025-02-06 13:00:00,21.28,48.3,1.946
4454,S07,2025-02-06 14:00:00,23.9,41.83,6.238
4455,S07,2025-02-06 15:00:00,21.56,50.14,0.686
4456,S07,2025-02-06 16:00:00,14.51,37.62,1.208
4457,S07,2025-02-06 17:00:00,14.99,46.69,0.622
4458,S07,2025-02-06 18:00:00,20.99,55.29,2.2
4459,S07,2025-02-06 19:00:00,19.3,54.32,1.841
4460,S07,2025-02-06 20:00:00,25.9,34.55,0.166
4461,S07,2025-02-06 21:00:00,20.15,36.2,0.934
4462,S07,2025-02-06 22:00:00,24.89C,36.22,0.357
4463,S07,2025-02-06 23:00:00,23.19,46.34,0.893
4464,S07,2025-02-07 00:00:00,24.9,48.73,1.277
4465,S07,2025-02-07 01:00:00,20.66,32.15,3.149
4466,S07,2025-02-07 02:00:00,21.14,32.28,2.516
4467,S07,2025-02-07 03:00:00,17.63,,2.048
4468,S07,2025-02-07 04:00:00,21.96,20.84,0.725
4469,S07,2025-02-07 05:00:00,22.99,53.5,1.847
4470,S07,2025-02-07 06:00:00,20.77,43.78,0.52
4471,S07,2025-02-07 07:00:00,23.41,35.86,0.883
4472,S07,2025-02-07 08:00:00,18.29,53.99,0.702
4473,S07,2025-02-07 09:00:00,20.91,43.95,2.131
4474,S07,2025-02-07 10:00:00,22.94,37.61,0.615
4475,S07,2025-02-07 11:00:00,20.93,66.34,5.631
4476,S07,2025-02-07 12:00:00,25.72,44.09,0.77
4477,S07,2025-02-07 13:00:00,24.1,45.16,0.14
4478,S07,2025-02-07 14:00:00,20.46,47.67,1.418
4479,S07,2025-02-07 15:00:00,19.67,43.29,1.759
4480,S07,2025-02-07 16:00:00,22.59,49.9,0.557
4481,S07,2025-02-07 17:00:00,20.58,39.63,2.198
4482,S07,2025-02-07 18:00:00,21.72,53.08,0.641
4483,S07,2025-02-07 19:00:00,19.69,46.33,3.391
4484,S07,2025-02-07 20:00:00,25.55,45.81,
4485,S07,2025-02-07 21:00:00,23.89,54.52,1.54
4486,S07,2025-02-07 22:00:00,24.43,33.03,0.159
4487,S07,2025-02-07 23:00:00,26.14,44.51,3.235
4488,S07,2025-02-08 00:00:00,13.31,51.1,0.833
4489,S07,2025-02-08 01:00:00,20.48,54.18,1.606
4490,S07,2025-02-08 02:00:00,19.79,42.28,0.248
4491,S07,2025-02-08 03:00:00,22.72,38.5,1.458
4492,S07,2025-02-08 04:00:00,22.34,53.29,1.652
4493,S07,2025-02-08 05:00:00,22.55,26.82,0.04
4494,S07,2025-02-08 06:00:00,25.03,55.34,0.53
4495,S07,2025-02-08 07:00:00,15.64C,27.04,0.573
4496,S07,2025-02-08 08:00:00,18.22,34.36,2.119
4497,S07,2025-02-08 09:00:00,25.22,53.94,0.646
4498,S07,2025-02-08 10:00:00,26.07,44.02,0.402
4499,S07,2025-02-08 11:00:00,19.42,35.63,0.491
4500,S07,2025-02-08 12:00:00,25.4,56.75,1.818
4501,S07,2025-02-08 13:00:00,24.8,47.76,1.345
4502,S07,2025-02-08 14:00:00,18.2,38.94,0.707
4503,S07,2025-02-08 15:00:00,20.65,50.46,0.65
4504,S07,2025-02-08 16:00:00,23.63,48.33,1.601
4505,S07,2025-02-08 17:00:00,22.56,42.49,0.056
4506,S07,2025-02-08 18:00:00,28.34,52.15,1.975
4507,S07,2025-02-08 19:00:00,24.89,49.53,0.689
4508,S07,2025-02-08 20:00:00,25.93,30.95,0.857
4509,S07,2025-02-08 21:00:00,21.4C,46.94,2.934
4510,S07,2025-02-08 22:00:00,19.83,47.7,2.253
4511,S07,2025-02-08 23:00:00,21.84C,49.54,0.787
4512,S07,2025-02-09 00:00:00,24.46,35.85,0.356
4513,S07,2025-02-09 01:00:00,25.94,54.44,0.643
4514,S07,2025-02-09 02:00:00,18.08,29.83,0.733
4515,S07,2025-02-09 03:00:00,20.25,39.91,1.909
4516,S07,2025-02-09 04:00:00,13.33,41.65,
4517,S07,2025-02-09 05:00:00,24.84C,45.31,0.675
4518,S07,2025-02-09 06:00:00,17.33,42.83,0.413
4519,S07,2025-02-09 07:00:00,23.95,46.63,1.069
4520,S07,2025-02-09 08:00:00,25.28C,49.9,1.047
4521,S07,2025-02-09 09:00:00,17.56C,64.23,1.514
4522,S07,2025-02-09 10:00:00,19.09,41.03,1.375
4523,S07,2025-02-09 11:00:00,24.03,51.36,4.487
4524,S07,2025-02-09 12:00:00,26.13,42.52,1.804
4525,S07,2025-02-09 13:00:00,20.58,44.37,2.716
4526,S07,2025-02-09 14:00:00,19.17,37.11,0.69
4527,S07,2025-02-09 15:00:00,23.5,,2.066
4528,S07,2025-02-09 16:00:00,26.42,57.84,0.989
4529,S07,2025-02-09 17:00:00,19.43,44.18,0.845
4530,S07,2025-02-09 18:00:00,20.54,,0.756
4531,S07,2025-02-09 19:00:00,26.55C,32.83,0.486
4532,S07,2025-02-09 20:00:00,23.81,50.1,1.846
4533,S07,2025-02-09 21:00:00,20.88,49.92,0.2
4534,S07,2025-02-09 22:00:00,23.51,48.63,2.027
4535,S07,2025-02-09 23:00:00,25.09,55.69,1.135
4536,S07,2025-02-10 00:00:00,23.29,,0.859
4537,S07,2025-02-10 01:00:00,21.24,39.15,0.11
4538,S07,2025-02-10 02:00:00,20.46,49.72,0.685
4539,S07,2025-02-10 03:00:00,15.6,49.29,1.032
4540,S07,2025-02-10 04:00:00,22.42,62.32,1.159
4541,S07,2025-02-10 05:00:00,22.49,41.09,2.583
4542,S07,2025-02-10 06:00:00,21.71,46.37,0.629
4543,S07,2025-02-10 07:00:00,21.31,58.52,1.355
4544,S07,2025-02-10 08:00:00,21.77,,1.235
4545,S07,2025-02-10 09:00:00,24.42,67.66,2.636
4546,S07,2025-02-10 10:00:00,20.58,67.03,1.396
4547,S07,2025-02-10 11:00:00,18.21,46.23,1.016
4548,S07,2025-02-10 12:00:00,24.7,52.31,0.98
4549,S07,2025-02-10 13:00:00,21.01,54.75,0.551
4550,S07,2025-02-10 14:00:00,21.44,39.28,1.546
4551,S07,2025-02-10 15:00:00,23.74C,37.1,0.867
4552,S07,2025-02-10 16:00:00,21.83,57.38,0.185
4553,S07,2025-02-10 17:00:00,22.53,54.82,2.217
4554,S07,2025-02-10 18:00:00,19.53,41.5,
4555,S07,2025-02-10 19:00:00,26.96,39.12,1.582
